match_id,team_id,minute,second,taker_id,keeper_id,foot,is_goal
xbYDRVg,x6m7g,69,49,qXqMP6Wj06leeee,qrWDeyoOOZYeee,left,TRUE
EdQXy8g,EyblX,60,18,qryM3BzoRvybeee,qrWDeyoOOZYeee,right,TRUE
gkBp4AE,g95zg,26,6,qk4XVjNO4Vm6eee,qrA8eyz177Z6ee,right,TRUE
x4bQbKE,grv2g,49,1,EwD1KJ0dK,qrA8eyz177Z6ee,right,TRUE
xMkGO5E,gGbkE,30,44,qJa6Pp0lJkODeee,qrA8eyz177Z6ee,right,TRUE
LN8JJWg,g95zg,22,34,qDom28oGVzNbe7ee,qrA8eyz177Z6ee,right,TRUE
LN8JQWg,Lln5g,58,23,ql0Qvz5bKwbeeeeee,qrA8eyz177Z6ee,right,TRUE
g05k4lx,gK6RE,35,23,qrQVPn8Wbemvee,qrA8eyz177Z6ee,right,TRUE
xbow78L,grv2g,5,35,qyM9PlRzblve6e7,qrA8eyz177Z6ee,right,TRUE
EAd736L,gK6RE,25,17,qlG38Z9RYeYeeeeeb,qrA8eyz177Z6ee,right,FALSE
EeDw4KL,LzlWg,6,23,q2nPXroaDYpe,qrA8eyz177Z6ee,right,TRUE
LQjDMVE,zLV6L,48,21,qjqkdpaaoe9eeee,qr2aeGbbmpm6ee,left,FALSE
LOw1y5L,Lln5g,19,32,qRdW7ndZ0Pmee7ee,qr2aeGbbmpm6ee,right,FALSE
Ey7llKx,grv2g,56,29,EwD1KJ0dK,qr2aeGbbmpm6ee,right,TRUE
x6yA72g,LNoDE,62,28,qG14vQwXQdNDe,qr2aeGbbmpm6ee,right,TRUE
x32lbzg,Ednpx,51,23,qMGY3dvqw5beeebee,qr2aeGbbmpm6ee,left,FALSE
xM5v1ex,EA0DL,94,9,qJXRNXOeemJOee,qr2aeGbbmpm6ee,left,TRUE
Ed0Qq8E,gkvzE,41,54,qrbJ5kDKPXrDOee,qr2aeGbbmpm6ee,right,TRUE
gnRz7Dg,Lln5g,72,40,ql0Qvz5bKwbeeeeee,qr2aeGbbmpm6ee,right,TRUE
gKdG9ax,Ednpx,59,14,pjQAMpMqlajooo,qr2aeGbbmpm6ee,left,TRUE
EeDw8pL,grv2g,65,32,qrN7QGpBKvJde,qr2aeGbbmpm6ee,right,TRUE
LBY5Jdx,Ednpx,3,20,qrbBZv784dldeeee,qr2aeGbbmpm6ee,left,TRUE
EAd7ZDL,g95zg,17,25,qXRDpa8pdPyveee7e,qr2aeGbbmpm6ee,right,TRUE
go06Nzx,g95zg,48,8,q9Wv3ldozJpeee,qr2aeGbbmpm6ee,right,TRUE
EZyWneL,L2AQx,15,8,87K5KwbaOB0llm,qr2aeGbbmpm6ee,right,FALSE
LlDa5RL,LNoDE,39,41,qG14vQwXQdNDe,qr2aeGbbmpm6ee,right,TRUE
Ee737Px,LmnzE,91,8,JJ1zDl9jX00P,qr2aeGbbmpm6ee,right,FALSE
L8702wx,Eyb1g,76,30,LlewmA6lR,qr2aeGbbmpm6ee,right,FALSE
EdADrBg,grv2g,39,30,EwD1KJ0dK,qr2aeGbbmpm6ee,right,TRUE
EeDw4KL,gGbkE,26,55,qr2Yb5lA765dWe,qr2aeGbbmpm6ee,right,TRUE
LNeqvdx,Eyv2g,32,34,qlPAR5XJnKdeDee,qr2aeGbbmpm6ee,right,TRUE
xYWVGnE,LR6PL,23,1,LBQXAPYMW,qr2aeGbbmpm6ee,right,TRUE
x5j65eL,gGbkE,17,37,qONpokNrAAneeb,qr2aeGbbmpm6ee,right,FALSE
x5271oL,grv2g,21,25,EwD1KJ0dK,qr2aeGbbmpm6ee,right,TRUE
LBP0wOg,Eyv2g,74,11,qlPAR5XJnKdeDee,qr2aeGbbmpm6ee,right,FALSE
x4pWawx,LO5kl,94,46,qGj9NbNV9BBDepeee,qr2aeGbbmpm6ee,left,TRUE
xvVWe7x,EqMWE,87,22,qG14vQwXQdNDe,qr2aeGbbmpm6ee,right,TRUE
xbWYnBL,LNoDE,42,47,qrodYrZV488OWe,qr2aeGbbmpm6ee,right,FALSE
xvoz85L,g95zg,83,33,qk4XVjNO4Vm6eee,qr2aeGbbmpm6ee,right,TRUE
x6OyJaL,LO5kl,92,15,qGj9NbNV9BBDepeee,qr2aeGbbmpm6ee,left,TRUE
grR0K0g,Eyb1g,58,46,qr2Yb5lA765dWe,qr2aeGbbmpm6ee,right,TRUE
x6yA73g,EqMWE,64,35,qp7w30VDVZOeee,qr2aeGbbmpm6ee,right,TRUE
grJAaJg,EA0DL,33,43,qJPov1kejRdeDe,qr2aeGbbmpm6ee,right,TRUE
xYGNlGE,gav5x,20,34,r72ma8VOw,qr2aeGbbmpm6ee,right,FALSE
gWy0YnL,gGbkE,84,51,qro22nqeq4Ovee,qr2aeGbbmpm6ee,right,TRUE
g1yar0g,Ednpx,83,25,qO0aaD81dwBeeee,qr2aeGbbmpm6ee,right,TRUE
EDvqXmx,EA0DL,38,26,qJnoaG27J10Deee,qr2aeGbbmpm6ee,right,FALSE
EXVd2Qx,LO1og,58,31,qwb28eNmzK7e,qr2aeGbbmpm6ee,right,TRUE
LVv3XOL,LR6PL,75,13,q56JbXOYa3aeeee,qr2aeGbbmpm6ee,right,TRUE
g1yar0g,Ednpx,38,32,qO0aaD81dwBeeee,qr2aeGbbmpm6ee,right,TRUE
LQQRK1L,L2AQx,50,0,87K5KwbaOB0llm,qr2aeGbbmpm6ee,right,FALSE
LlJzlZg,gkvzE,83,32,qrV4X5a66J8veeeoe,qr2aeGbbmpm6ee,right,TRUE
LRj4QaL,LmV5E,17,59,qwRzoqoW2GdeeeOe,qr2aeGbbmpm6ee,left,TRUE
EDnb19x,LN7BE,52,38,qjAm2X6znneeee,qr2aeGbbmpm6ee,right,TRUE
EPV3kVx,grv2g,84,57,qyM9PlRzblve6e7,qr2aeGbbmpm6ee,right,TRUE
gkJk8jE,g95zg,86,14,qk4XVjNO4Vm6eee,qr2aeGbbmpm6ee,right,FALSE
g7yoz1L,Eyv2g,91,25,30AMojKO8K0QA,qr2aeGbbmpm6ee,left,FALSE
LVv3omL,gK6RE,88,41,qr2Yb5lA765dWe,qr2aeGbbmpm6ee,right,FALSE
xb5QdVg,LR6PL,43,36,2e15nYDwYD,qr2aeGbbmpm6ee,right,FALSE
EA4D1QL,LzlWg,60,4,AnyOv5n7OWoXXXXXX,qr2aeGbbmpm6ee,right,TRUE
g706z0x,EqMWE,66,25,qp7w30VDVZOeee,qr2aeGbbmpm6ee,right,TRUE
EXG59VL,Eyb1g,51,8,LlewmA6lR,qr2aeGbbmpm6ee,right,FALSE
LBZVGGL,LzlWg,17,53,q2nPXroaDYpe,qr2WjPN7rQJvee,right,FALSE
x52750L,gkvzE,71,59,qrN7QGpBKvJde,qr24N8vw8a2eee,right,TRUE
gWOvvqg,EqMWE,33,46,qp7w30VDVZOeee,qr24N8vw8a2eee,right,TRUE
xvqDW8g,LmnzE,59,31,JJ1zDl9jX00P,qr4n6j8KjlD6ee,right,FALSE
gWYb0KL,L2AQx,54,19,87K5KwbaOB0llm,qr4n6j8KjlD6ee,right,TRUE
gKl7W9x,pEPeg,31,47,prBJW2Gwn,qr4qylkYbWPvee,right,FALSE
gGJDjmE,LQVdE,46,2,qGJeyAN2RbmDev,qr4qylkYbWPvee,right,TRUE
g7wpWZg,jL85E,16,6,qrobmvjaMB2vee,qr4qylkYbWPvee,right,FALSE
g9j3rNx,xYnYL,45,38,qGMkDW5A2Keeeee,qr4qylkYbWPvee,right,TRUE
gJ4WD7L,LQPkx,85,37,qGR85AYXn6weee,qr4zPm4Y4ajWee,right,TRUE
EAKRkjx,LprNM,57,14,qzJ2eeARBkOeeWe,qJe3mX84ZpQveo,right,TRUE
LVVK8vL,gWKWg,2,40,q5Om73pA7Wze6e,qJe3mX84ZpQveo,right,TRUE
g1z1Q5x,gJePE,38,5,qqlyZjnGZPJeee,qJe3mX84ZpQveo,left,TRUE
EAYbZbE,grnJg,60,38,q74pKOdGen8eeee,qJe3mX84ZpQveo,left,TRUE
x6dpVeE,JEy1E,17,57,qMGG4eBPZZpeveeee,qJe3mX84ZpQveo,right,TRUE
g9A4WJg,pEPeg,17,6,qNKwvYr3AAWeeee,qJe3mX84ZpQveo,right,TRUE
LR4QeOg,Vg9zx,40,10,qKdd5RA3BQOeee,qJe3mX84ZpQveo,right,TRUE
LRW87bE,x3Nmg,73,34,q30O9bl7y6mee,qJe3mX84ZpQveo,right,FALSE
LlKvq5x,bED4E,22,26,qbkqAn2rz3aeeeee,qJe3mX84ZpQveo,right,TRUE
gny8vbE,x3Nmg,75,29,qGvqDyowZzBepe,qJe3mX84ZpQveo,right,FALSE
gnZ7pqg,EA7jj,52,15,qroNV8Vw940veee,qJe3mX84ZpQveo,right,FALSE
EX9aq2g,grnJg,35,44,q74pKOdGen8eeee,qJe3mX84ZpQveo,left,TRUE
xbWJZqL,pEPeg,21,17,qNKwvYr3AAWeeee,qJe3mX84ZpQveo,right,TRUE
EdKoKwL,xv1Pg,68,59,qyqWVWlBv87eeeeee,qJe3mX84ZpQveo,right,FALSE
gKyPd8L,x5KqE,44,3,q7MAPYepz44eeve,qJe3mX84ZpQveo,right,FALSE
gKdMWQx,xv1Pg,12,55,q52dBKyMBbleeee,qJe3mX84ZpQveo,right,TRUE
L8q2N8E,x5Ajb,90,15,nvzOqbwPmvr111D1,qJe3mX84ZpQveo,left,FALSE
LpjJ5qg,pEPeg,64,33,qNKwvYr3AAWeeee,qJe3mX84ZpQveo,right,TRUE
EjGDRGg,x3Nmg,20,41,qlm3oWM1oJ4eeeeee,qJe3mX84ZpQveo,right,TRUE
L8NJNJg,LVDag,44,56,qYlA2amX64Oedeee,qJe3mX84ZpQveo,right,TRUE
LRjbzaL,GLB6L,54,40,ybK1wrVqMo31XXXXX,qJrpyAdnQkzdee,right,TRUE
EqpNGWL,bED4E,8,56,qrZYPY3dB3QDO,qJrpyAdnQkzdee,right,TRUE
EdZPD5x,x3D9L,64,28,qrp2pdjrGn5eeee,qJrpyAdnQkzdee,right,TRUE
Ew9j1Bx,0gJwx,61,18,pWzpZnXk6jpo,qJrpyAdnQkzdee,right,FALSE
EAYbB8E,gJj3g,2,24,qlW7OJ4RWZdveeee,qJrpyAdnQkzdee,right,TRUE
Ew9j1Bx,0gJwx,40,49,pWzpZnXk6jpo,qJrpyAdnQkzdee,right,FALSE
xYKpVME,grJ5g,77,43,qVBmMowvNdWeeee,qJrpyAdnQkzdee,right,TRUE
EAYbR8E,x490L,3,44,gJvlwN2Mw,qJrpyAdnQkzdee,left,FALSE
Eq55vDE,gKlax,86,12,qrolAoBzrYXeeeeev,qJrpyAdnQkzdee,right,FALSE
EweeRrx,x490L,84,4,qr4mVnXM9aAOeDe,qJrpyAdnQkzdee,right,FALSE
x6n0qex,0LpBg,45,25,pWzpZnXk6jpo,qJrpyAdnQkzdee,right,TRUE
grAYqlE,JEy1E,85,30,LB0kj7yW,qJrpyAdnQkzdee,left,TRUE
goqqmzL,NEdpE,44,31,qw2WoJKZYvWee,qJrpyAdnQkzdee,right,TRUE
LBQBGvx,x66mx,80,39,qro9obm2RZ6Deeee,qJrpyAdnQkzdee,right,FALSE
grAYqlE,JEy1E,57,33,LB0kj7yW,qJrpyAdnQkzdee,left,TRUE
EjGGPAg,bg0Qx,64,58,qlGb60PleO5DDeeee,qJrpyAdnQkzdee,right,TRUE
x5lm8Mg,x66mx,74,18,q8bjeV0dZ1eee,qJrpyAdnQkzdee,left,FALSE
x3l9WvL,g1MGg,39,58,q7OoMbDA3w6eee,qJrpyAdnQkzdee,right,TRUE
LOnnzlx,LVJ1L,70,31,qGnorDpj4Y5eee,qJrpyAdnQkzdee,right,TRUE
LRGrPoE,x490L,34,19,qJQePzBNMk2Deep,qJrpyAdnQkzdee,right,TRUE
LmR6pzE,0gJwx,51,39,pWzpZnXk6jpo,qJrpyAdnQkzdee,right,FALSE
gak3W2L,EDarg,21,29,qJDn28kGmaeDe,qJrpyAdnQkzdee,right,TRUE
x4wnXVg,EeM6E,63,5,y2rDBkAj1,qJrpyAdnQkzdee,left,TRUE
Eq55vDE,gKlax,66,52,qrolAoBzrYXeeeeev,qJrpyAdnQkzdee,right,FALSE
LmJJPME,PEjDx,79,29,qrMV29jWByl7eeee,qJrpyAdnQkzdee,right,FALSE
LldVeVL,PEjDx,92,6,qr36bpoPG1V6e,qJrpyAdnQkzdee,right,FALSE
EwaNoBx,bg0Qx,14,36,qJzwDmvQ928vDeepe,qJrpyAdnQkzdee,left,TRUE
Ew9j1Bx,0gJwx,28,39,pWzpZnXk6jpo,qJrpyAdnQkzdee,right,TRUE
goqqmzL,NEdpE,52,40,qw2WoJKZYvWee,qJrpyAdnQkzdee,right,TRUE
EqpNj7L,LVJ1L,36,36,qKq7o8lW9DJeeeee,qJrpyAdnQkzdee,right,FALSE
EAdeq7L,gWKWg,88,3,ybG21oWyX89PXXXXX,qJrpyAdnQkzdee,right,TRUE
gJ8pw0L,EAo7x,75,7,wb0bX9nZB,qJrpyAdnQkzdee,right,TRUE
x328Vag,xMwnE,88,43,qDn8bD8QWkWeeeeeee,qJrpyAdnQkzdee,right,TRUE
L2d1zDg,Eqreg,14,41,qX2aQpad2ABeee,qJJW9qjMjXJDeD,left,FALSE
EjlyDrx,EZyeL,73,2,q938eJJzvRDeeeee,qJJW9qjMjXJDeD,right,TRUE
g9YlpMg,bEX0E,76,32,q30NM5jyBPWee,qJJW9qjMjXJDeD,left,TRUE
LNJAR6L,LNpOg,64,56,qMabY421qQOvpe,qJJW9qjMjXJDeD,left,TRUE
xvpz37E,g7Pwx,85,52,q77v0ZZw9jJve,qJJW9qjMjXJDeD,right,FALSE
EwOW2KE,Bx4AL,79,51,A5AqOevQV5KXX,qJJW9qjMjXJDeD,right,TRUE
g05jQvx,0LzWE,2,25,ybnj4n5bGD,qJJW9qjMjXJDeD,right,TRUE
xMQD1px,g0kjO,28,17,AZroz2ZwZMGXXXXX7,qJJW9qjMjXJDeD,right,TRUE
x6NMw3x,x6eer,8,45,q7JK41AA7z9Deeeee,qJlaXqkQNoBdee,right,TRUE
xbv21Ax,Ew7bE,46,16,qr9X2zwjyv1Oeee,qJlaXqkQNoBdee,right,TRUE
g7VaWwE,LpJog,53,44,qy265YpM9D2ebede,qJlaXqkQNoBdee,right,TRUE
LODdd6E,xve2g,5,35,q742p62APnRDeve,qJlaXqkQNoBdee,right,TRUE
gnZ6WBg,Ed7OZ,31,41,q7j22O9dPwlveve,qJlaXqkQNoBdee,right,FALSE
EAKOabx,gak5L,87,55,qGePkboGwGleeee,qJlaXqkQNoBdee,right,TRUE
g7X3Y9x,gK6Ya,56,54,qybPQJZGqzmeeee,qJlaXqkQNoBdee,right,TRUE
EeYOjXE,JEy1E,33,51,qMGG4eBPZZpeveeee,qJlaXqkQNoBdee,right,TRUE
g9Jee3x,Ed7OZ,49,52,yJ4lNlzpbkR1X1,qJlaXqkQNoBdee,right,TRUE
EeYOjXE,JEy1E,30,56,qrQ66JKmdb4eeeeee,qJlaXqkQNoBdee,right,TRUE
L8qM8vE,Ed7OZ,55,7,qRnQbNWm21beeee,qJlaXqkQNoBdee,left,TRUE
gr7Qkqx,Ew7bE,31,54,qXJXybMWqZmeebe,qJlaXqkQNoBdee,right,FALSE
EXVA6Vx,Ewkkw,42,25,qpqZbPVGDa9eee,qJlaXqkQNoBdee,right,TRUE
xvDa87E,LO5A5,94,2,qvGXzN02raodeeOe,qJlaXqkQNoBdee,left,FALSE
xv4BR2E,gnn5g,36,38,q7yYw4amXG0veve6ee,qJlaXqkQNoBdee,right,TRUE
g7yW1aL,xY7nE,22,8,qa1BR2N48Dbeeeee,qJ7r0818yAm6ee,right,TRUE
g70emRx,goyzL,30,48,qryN12mkMbdOeeeee,qJ7r0818yAm6ee,left,TRUE
x4wRBwg,LQ0wx,29,8,q9Y8wBymX77e7,qJ7r0818yAm6ee,right,TRUE
gKd41Gx,EjQQL,7,37,JAwlaOqMzNe07777,qJ7r0818yAm6ee,right,TRUE
x4wRBwg,LQ0wx,42,34,pGOAAeZojqoe,qJ7r0818yAm6ee,right,TRUE
x3mZdQE,EAwjx,5,20,qQkb8vGP0J7eee,qJ7r0818yAm6ee,right,TRUE
gkl8mkx,x5YPx,59,43,q5KPz8Wk4N4eee,qJ7r0818yAm6ee,right,TRUE
EXpzOQE,EAwjx,93,31,qrm8KzDNOq1dOeo,qJ7r0818yAm6ee,right,TRUE
xv9dGyg,LBB2L,51,49,J3DXJD1BX0P,qJ7r0818yAm6ee,left,TRUE
g0yAN7x,EjQQL,91,30,nBep3PRmJqAq11,rdByyX0lyKQ5ll,right,TRUE
Ee60bXg,LR6PL,70,24,2e15nYDwYD,qJpy4Bdv3nJDee,right,FALSE
L2M5Jmx,gGbkE,92,44,qJa6Pp0lJkODeee,qJpy4Bdv3nJDee,right,TRUE
gkBprJE,Eyb1g,66,3,qlGDByZ1OMlDeeeeb,qJpy4Bdv3nJDee,right,TRUE
LmJz90E,gWBKE,71,6,yJm1VpyeX1jXX1,qJpy4Bdv3nJDee,left,TRUE
LOw1D2L,gav5x,42,52,qjGJd7VP9zQpe,qJpy4Bdv3nJDee,left,TRUE
gWmqQ3L,Ednpx,56,9,pjQAMpMqlajooo,qJpy4Bdv3nJDee,left,TRUE
xM4d1ng,Eyv2g,31,19,qrp8Azj51AWWeee,qJpy4Bdv3nJDee,right,TRUE
g0bd0ML,gkvzE,13,37,q7j80aqGpA9veve,qJpy4Bdv3nJDee,right,TRUE
EZZA3dE,L8j5g,56,30,qr2Yb5lA765dWe,qJpy4Bdv3nJDee,right,TRUE
LzBK34L,grv2g,56,59,qJa1QAq00GQ6eeeee,qJpy4Bdv3nJDee,right,TRUE
EDZpVJx,Eyb1g,35,45,LlewmA6lR,qJpy4Bdv3nJDee,right,TRUE
gJ4B93L,L8j5g,96,5,qkrwmr8dDQKbede,qJpy4Bdv3nJDee,right,TRUE
LQjKYmE,L8j5g,61,47,qaZOD8j8dm0eeeee,qJpy4Bdv3nJDee,right,TRUE
gJoYP0x,grv2g,88,8,EwD1KJ0dK,qJpy4Bdv3nJDee,right,TRUE
xM4d1ng,Eyv2g,13,40,qrp8Azj51AWWeee,qJpy4Bdv3nJDee,right,TRUE
xMkG0yE,L8j5g,93,41,qkrwmr8dDQKbede,qJpy4Bdv3nJDee,right,TRUE
LBdD12g,Ednpx,9,15,q8AVkPW2MZWeeeee,qJpy4Bdv3nJDee,right,FALSE
xbqnWkg,EXeVg,64,3,l31GVnb9eaZQ,qJpy4Bdv3nJDee,right,FALSE
gJoY6ex,LN7BE,19,15,qGvye9dAX7kvpe,qJpy4Bdv3nJDee,left,TRUE
EeBnOXg,LO5kl,45,27,qGj9NbNV9BBDepeee,qJpy4Bdv3nJDee,left,TRUE
gnRz7Dg,gK6RE,16,43,qlG38Z9RYeYeeeeeb,qJpy4Bdv3nJDee,right,TRUE
gJoY6ex,LN7BE,46,20,qGvye9dAX7kvpe,qJpy4Bdv3nJDee,left,TRUE
EP9yQwg,g95zg,60,50,qk4XVjNO4Vm6eee,qJpy4Bdv3nJDee,right,TRUE
x4pWzpx,Eyb1g,48,18,LlewmA6lR,qJpy4Bdv3nJDee,right,TRUE
EAvk0bg,g95zg,77,42,qJKYjP28d4k6eee,qJpy4Bdv3nJDee,right,TRUE
LOw1D2L,gav5x,84,23,qjGJd7VP9zQpe,qJpy4Bdv3nJDee,left,TRUE
gkRjZAE,L8j5g,2,38,rdRl2K9D5ldYll,qJpy4Bdv3nJDee,right,TRUE
gnDW4pL,EA0DL,65,17,qJXRNXOeemJOee,qJpnbN1bzw96ee,left,TRUE
EZ57d0L,Lln5g,45,12,qGvye9dAX7kvpe,qJpnbN1bzw96ee,left,TRUE
EeDwNPL,LzPBg,9,59,8j4GGNY74ywl,qJpnbN1bzw96ee,right,TRUE
goOwkog,EA0DL,59,5,qONpokNrAAneeb,qJpnbN1bzw96ee,right,FALSE
L8Vewwg,LzlWg,14,15,q2nPXroaDYpe,qJpnbN1bzw96ee,right,TRUE
LQQRe4L,L8j5g,53,42,2e15nYDwYD,qJpnbN1bzw96ee,right,TRUE
x405Opx,LzlWg,65,22,q2nPXroaDYpe,qJpnbN1bzw96ee,right,FALSE
xY90Rpx,Eyv2g,63,18,qOkpG0dBQ8Neee,qJpnbN1bzw96ee,right,TRUE
EXp1nzE,LzlWg,80,32,q2nPXroaDYpe,qJpnbN1bzw96ee,right,TRUE
EwoyQGE,LO5kl,11,48,qGj9NbNV9BBDepeee,qJpnbN1bzw96ee,left,TRUE
LzMmJ4x,gWBKE,6,29,qkMleNPmVOK6eee,qJpnbN1bzw96ee,right,TRUE
xYO5QnE,gK6RE,83,48,qrQVPn8Wbemvee,qJpnbN1bzw96ee,right,FALSE
xYO52YE,Eyv2g,61,6,qrp8Azj51AWWeee,qJpnbN1bzw96ee,right,TRUE
xY90oex,LNoDE,75,42,qJ65RDKr4Pkeee,qJpnbN1bzw96ee,right,TRUE
LBARlGx,x5w9E,51,1,qr73JDaeJJ46eee,JJa5RamAYlV077,right,FALSE
EdZp82x,LBQGx,33,34,qJQrdO2XYGjDeee,JJa5RamAYlV077,right,TRUE
xYVv14L,g0bML,87,26,n3qed61jAXZ,JJa5RamAYlV077,left,FALSE
gaOJJnL,x5YPx,34,33,qry8M3GWl5M6eeeee,JJa5RamAYlV077,right,FALSE
EdAy2pg,LBB2L,7,33,qn5V4NbGZrMe7e,JJa5RamAYlV077,right,FALSE
Ejl8ZAx,x5w9E,60,58,qr5W3w8PO9mOeee,JJa5RamAYlV077,right,TRUE
xYqKZnx,EDDJE,95,54,q1VbNN2wKd1eee6,JJa5RamAYlV077,left,FALSE
L2plwDg,EAnag,84,37,qyQy381M9Xpe,JJa5RamAYlV077,right,TRUE
x6lR52E,EDDJE,16,58,qp0QmnoPbRAee,JJa5RamAYlV077,right,TRUE
LR9ZRbx,ED4mE,15,33,qkrwmr8dDQKbede,JJa5RamAYlV077,right,TRUE
LODJdRE,goyzL,65,3,qPMeRl2QWyXedeWe,JJa5RamAYlV077,right,TRUE
EwlPYVg,xv9yg,73,35,qJvqp0wZdmAveeeee,JJa5RamAYlV077,right,TRUE
goZ9PqE,LQ0wx,46,36,qKjo1MeD8k3e6e7e,JJa5RamAYlV077,left,TRUE
grJP7qg,Ll1DE,76,11,q5Y7N8a5Kkkeee,JJa5RamAYlV077,right,TRUE
LpjPl5g,x5oeE,14,40,qJ3OD6K1XlKeeeeee,JJa5RamAYlV077,right,TRUE
LRWO03E,ED4mE,76,13,qyPl1WNk8Kjeee,JJa5RamAYlV077,right,TRUE
EDO5YJL,x5w9E,63,44,q013oD4ZKvWeeOeo,JJa5RamAYlV077,right,TRUE
xb51lAg,goyzL,92,57,e9V3vPWDWONpp,JJa5RamAYlV077,right,FALSE
LNe7Vdx,gGnZW,47,33,qrn9lyWAbpKeeeee,JJa5RamAYlV077,right,TRUE
LzkPzXE,EAnag,47,37,qrnb565lJmrDWeeep,JJa5RamAYlV077,right,TRUE
LBARY2x,goyzL,86,18,APwkeoXjpM76XQ,JJa5RamAYlV077,right,TRUE
LzkPzXE,EAnag,49,17,qrnb565lJmrDWeeep,JJa5RamAYlV077,right,TRUE
EDOmpmL,GLB6L,37,16,qr6NoGmP5bPOe,JJa5RamAYlV077,right,TRUE
gr5aV0E,LBB2L,65,49,pqzP8Be97rbooo,JJa5RamAYlV077,left,FALSE
g1zprbx,Ednpx,55,21,qrbBZv784dldeeee,JJVBMy37ZWGw7w,left,TRUE
Eql47dL,L2N6L,88,11,yl32dw23bqrX,JJVBMy37ZWGw7w,right,FALSE
gn0eeqL,x35zE,63,4,qrV6mN2VRm0OOe,JJVBMy37ZWGw7w,right,TRUE
gGZpYAE,ga52g,83,40,qlXrk5Rvw4ReDe,JJVBMy37ZWGw7w,left,TRUE
gG6RzoE,xvyDg,16,8,qry40j27M48oee,JJVBMy37ZWGw7w,right,TRUE
gnK3ZZx,xbaAg,38,51,q6baAX3QeOaeee,JJVBMy37ZWGw7w,left,TRUE
x4dMM0x,EjpDx,64,6,qXXmNnyOBDweeeeee,JJVBMy37ZWGw7w,left,FALSE
xvw4ryL,Eqreg,66,29,qjR1vw9ZY1eeeee,JJVBMy37ZWGw7w,right,TRUE
EXG5q0L,g95zg,93,49,qk4XVjNO4Vm6eee,JJVBMy37ZWGw7w,right,FALSE
LO1rrog,xbaAg,69,43,qJ0PAdp2XaZDeee,JJVBMy37ZWGw7w,left,TRUE
LRvJ0bL,LN7BE,92,6,q8oR1275YKWeeeee,JJVBMy37ZWGw7w,left,TRUE
EqOPn7x,gWkdg,37,52,qJ9pZe1PlA2veee,JJVBMy37ZWGw7w,right,TRUE
x4jOmVE,Lp1BE,54,52,qraXAqZvJz2eOeeee,JJVBMy37ZWGw7w,right,TRUE
xY0jWGg,EZvzE,51,58,q2wbGKNXO3eeee,JJVBMy37ZWGw7w,right,TRUE
gJOnV4x,EXeVg,71,11,q7bM1W4jdpkDeve6e,JJVBMy37ZWGw7w,left,TRUE
gaKBj7L,grv2g,72,29,EwD1KJ0dK,JJVBMy37ZWGw7w,right,TRUE
x3e0aOE,Eyv2g,2,59,qrp8Azj51AWWeee,JJVBMy37ZWGw7w,right,FALSE
gowPdzg,EeA6E,72,4,qRYorDDBjkXe,JJVBMy37ZWGw7w,right,TRUE
EwO4ebE,L2N6L,91,57,qr12Aej8zXOeeee,JJVBMy37ZWGw7w,right,TRUE
LBA9Qox,EeA6E,19,59,qRYorDDBjkXe,JJVBMy37ZWGw7w,right,TRUE
EqOPn7x,gWkdg,73,46,qJ9pZe1PlA2veee,JJVBMy37ZWGw7w,right,FALSE
LNQJe7x,L2N6L,68,41,qr12Aej8zXOeeee,JJVBMy37ZWGw7w,right,TRUE
gGZpYAE,ga52g,64,6,qlXrk5Rvw4ReDe,JJVBMy37ZWGw7w,left,TRUE
g0MlYPx,Eyv2g,16,27,qlPAR5XJnKdeDee,JJVBMy37ZWGw7w,right,TRUE
x4jOmVE,Lp1BE,52,55,qraXAqZvJz2eOeeee,JJVBMy37ZWGw7w,right,TRUE
EeXGmOL,xYAZx,77,5,qDn2XmaZNYJeeee,JJVBMy37ZWGw7w,right,TRUE
EewG6Wx,xvyDg,88,43,qraN71Q6OeKDOe,JJVBMy37ZWGw7w,right,FALSE
EZWJmzg,LQPkx,66,45,qdXPo9WnJDdeee,JJVBMy37ZWGw7w,right,TRUE
gaBRJ5x,LBy6x,12,55,qJqPMDawm97veD,JJVBMy37ZWGw7w,right,TRUE
LpGGOnx,EZpRx,50,30,qQkb8vGP0J7eee,JJVBMy37ZWGw7w,right,TRUE
LVvoq1L,gWKWg,47,35,qkrwmr8dDQKbede,JJVBMy37ZWGw7w,right,TRUE
Eql47dL,L2N6L,74,24,yvPK0P2Mn9MX,JJVBMy37ZWGw7w,right,FALSE
LQe04wL,Eyb1g,17,26,LlewmA6lR,JJVBMy37ZWGw7w,right,TRUE
Ew01ZGg,xYAZx,72,22,qpP7BrDnG3oeeed,JJVBMy37ZWGw7w,right,TRUE
LzqqGNx,Eq7px,79,1,qJQmGnXR8Wpveee,qJ6BRapzQqQDeD,right,TRUE
LzqqGNx,Eq7px,43,47,qJQmGnXR8Wpveee,qJ6BRapzQqQDeD,right,TRUE
gaBGY1x,Eqreg,60,50,qJj9JnvYAwVDeee,JJWZo7BAO3ew77,right,TRUE
g7nB0aE,xYeex,50,26,qVMDNKMDrOpeede,JJWZo7BAO3ew77,right,TRUE
gGyoyVL,L25Dx,62,39,qrlZymnjpwG6eee,JJWZo7BAO3ew77,left,FALSE
xY9jNkx,LO55g,54,24,q7rOmJQeZwjDee,JJWZo7BAO3ew77,right,TRUE
